"","FECHA","DEPARTAMENTO","MUNICIPIO","DIA","CLASE.DE.ESTUPEFACIENTE","CLASE.DE.SITIO","ZONA","UNIDAD.DE.MEDIDA","CÓDIGO.DANE","CANTIDAD"
"212","03/19/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,15400
"213","03/21/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,150
"214","03/22/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","TERMINAL DE TRANSPORTES","URBANA","GRAMO",66001000,1500
"215","03/22/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,186
"216","03/23/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","MARIHUANA","HOGAR DE PASO","RURAL","GRAMO",66001000,2
"217","03/25/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,3319
"218","03/25/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,500
"219","03/29/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","TERMINAL DE TRANSPORTES","URBANA","GRAMO",66001000,75
"220","04/01/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,2000
"221","04/05/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","TERMINAL DE TRANSPORTES","URBANA","GRAMO",66001000,825
"222","04/05/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,310
"223","04/08/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,31000
"224","04/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,190
"225","04/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","MARIHUANA","VIAS PUBLICAS","RURAL","GRAMO",66001000,250
"226","04/10/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,280
"227","04/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","VIAS PUBLICAS","RURAL","GRAMO",66001000,71
"228","04/12/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,120
"229","04/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,49600
"230","04/14/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,1
"231","04/15/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,11000
"232","04/16/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,110
"233","04/18/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","AEROPUERTO","RURAL","GRAMO",66001000,5000
"234","04/18/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,1500
"235","04/18/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","VIAS PUBLICAS","RURAL","GRAMO",66001000,55
"236","04/18/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,575
"237","04/19/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,310
"238","04/20/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,140
"239","04/21/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,4647
"240","04/21/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,500
"241","04/25/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,120
"242","04/26/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,85
"243","04/28/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","MARIHUANA","CASAS DE HABITACION","URBANA","GRAMO",66001000,4000
"244","04/28/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,85
"245","04/29/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,7000
"246","05/01/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,460
"247","05/02/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,70
"248","05/03/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,50
"249","05/05/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,500
"250","05/07/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,405
"251","05/09/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,43
"252","05/11/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,185600
"253","05/13/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,25232
"254","05/17/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,70
"255","05/18/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","MARIHUANA","CASAS DE HABITACION","URBANA","GRAMO",66001000,5500
"256","05/19/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,130
"257","05/21/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,186
"258","05/23/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,145
"259","05/25/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,1500
"260","05/25/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","MARIHUANA","TERMINAL DE TRANSPORTES","URBANA","GRAMO",66001000,735
"261","05/25/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Viernes","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,629
"262","05/26/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Sábado","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,60
"263","05/27/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Domingo","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,245
"264","05/28/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Lunes","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,677
"265","05/29/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,25600
"266","05/29/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Martes","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,205
"267","05/30/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Miércoles","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,250
"268","05/31/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","CARRETERA","RURAL","GRAMO",66001000,20000
"269","05/31/2018 12:00:00 AM","RISARALDA","PEREIRA (CT)","Jueves","MARIHUANA","VIAS PUBLICAS","URBANA","GRAMO",66001000,75
